@RELATION remaining_behavior_ext

@ATTRIBUTE inter_api_access_duration(sec) REAL
@ATTRIBUTE api_access_uniqueness REAL
@ATTRIBUTE sequence_length(count) REAL
@ATTRIBUTE vsession_duration(min) REAL
@ATTRIBUTE ip_type {datacenter,default,google_bot,private_ip}
@ATTRIBUTE behavior_type {attack,bot,normal,outlier}
@ATTRIBUTE num_sessions REAL
@ATTRIBUTE num_users REAL
@ATTRIBUTE num_unique_apis REAL
@ATTRIBUTE source {E,F}

@DATA
70.55622727272728,0.45454545454545453,3.6666666666666665,46568,default,normal,4.0,3.0,5.0,F
4.073466666666667,0.28888888888888886,15.0,10999,default,normal,4.0,3.0,13.0,F
9.8691,0.6,2.5,2961,default,normal,2.0,2.0,3.0,F
4.7225,0.16666666666666666,6.0,1701,default,outlier,1.0,1.0,1.0,F
6.160571428571428,0.7142857142857143,3.5,2588,default,normal,3.0,2.0,5.0,F
3.742,0.5882352941176471,17.0,3817,default,outlier,1.0,1.0,10.0,F
1.982525,0.325,20.0,4759,default,normal,3.0,2.0,13.0,F
76.5162,1.0,5.0,22955,datacenter,outlier,1.0,1.0,5.0,F
15.9888,1.0,5.0,4797,default,outlier,1.0,1.0,5.0,F
4.300125,0.5,2.0,1033,default,normal,2.0,2.0,2.0,F
0.22554166666666667,0.5833333333333334,12.0,163,default,outlier,2.0,1.0,7.0,F
0.3987551020408163,0.11564625850340136,17.294117647058822,7035,default,normal,21.0,17.0,34.0,F
3.8234285714285714,0.38095238095238093,42.0,9636,default,outlier,2.0,1.0,16.0,F
57.8494,0.7,10.0,34710,default,outlier,1.0,1.0,7.0,F
2.181671641791045,0.2835820895522388,33.5,8771,default,normal,3.0,2.0,19.0,F
0.3167955182072829,0.11204481792717087,119.0,6786,default,normal,13.0,3.0,40.0,F
51.30009090909091,0.7272727272727273,11.0,33859,default,outlier,1.0,1.0,8.0,F
0.14275,1.0,4.0,35,default,outlier,1.0,1.0,4.0,F
3.415689655172414,0.3103448275862069,14.5,11887,default,normal,6.0,4.0,18.0,F
11.0163125,0.25,16.0,10576,default,outlier,1.0,1.0,4.0,F
0.006162857142857143,0.18857142857142858,7.291666666666667,65,default,normal,28.0,24.0,33.0,F
32.40169230769231,0.6153846153846154,13.0,25274,default,outlier,1.0,1.0,8.0,F
13.272722222222223,0.4444444444444444,18.0,14335,default,outlier,1.0,1.0,8.0,F
1.40703125,0.9375,16.0,1351,default,outlier,2.0,1.0,15.0,F
75.3074375,0.6875,16.0,72296,default,outlier,2.0,1.0,11.0,F
0.5195833333333334,0.3333333333333333,4.0,375,default,normal,3.0,3.0,4.0,F
0.6369,0.6,5.0,192,default,outlier,2.0,1.0,3.0,F
20.3875,0.7,10.0,12233,default,outlier,1.0,1.0,7.0,F
2.9839225000000003,0.0075,200.0,71615,default,normal,1.0,2.0,3.0,F
0.37332758620689654,0.13793103448275862,21.75,1949,default,normal,10.0,4.0,12.0,F
1.9795510204081634,0.2755102040816326,98.0,11640,default,outlier,2.0,1.0,27.0,F
20.757111111111108,0.4444444444444444,4.5,11209,default,normal,2.0,2.0,4.0,F
0.03971484375,0.1328125,14.222222222222221,306,default,normal,16.0,9.0,17.0,F
6.3671875,0.125,4.0,6113,default,normal,5.0,4.0,2.0,F
3.5972142857142857,0.07142857142857142,2.0,6044,default,normal,15.0,14.0,2.0,F
0.3371168831168831,0.18181818181818182,8.555555555555555,1558,default,normal,11.0,9.0,14.0,F
2.7397305555555556,0.17222222222222222,90.0,29590,default,normal,2.0,2.0,31.0,F
1.6963676470588234,0.38235294117647056,34.0,3461,default,outlier,2.0,1.0,13.0,F
0.44430000000000003,0.9,10.0,267,default,outlier,2.0,1.0,9.0,F
0.10228571428571429,0.2857142857142857,2.3333333333333335,86,default,normal,9.0,6.0,4.0,F
79.811125,0.525,40.0,191547,default,outlier,1.0,1.0,21.0,F
0.4855,0.18085106382978725,11.75,2739,default,normal,11.0,8.0,17.0,F
0.36143618090452256,0.04321608040201005,58.529411764705884,21578,default,normal,19.0,17.0,43.0,F
0.014344827586206896,0.06896551724137931,2.4166666666666665,25,default,normal,28.0,12.0,2.0,F
0.03285601799775028,0.013498312710911136,35.56,1753,default,normal,25.0,25.0,12.0,F
0.6482519685039371,0.10236220472440945,18.142857142857142,4940,default,normal,8.0,7.0,13.0,F
0.7420675675675676,0.22972972972972974,12.333333333333334,3295,default,normal,6.0,6.0,17.0,F
64.98953333333333,0.13333333333333333,7.5,58491,default,normal,2.0,2.0,2.0,F
0.004088607594936709,0.16033755274261605,13.941176470588236,59,default,normal,25.0,17.0,38.0,F
11.325,1.0,3.0,2039,default,outlier,1.0,1.0,3.0,F
0.00766566265060241,0.12048192771084337,8.586206896551724,230,default,normal,72.0,58.0,60.0,F
392.533,0.8,5.0,117760,default,outlier,1.0,1.0,4.0,F
3.0764153846153843,0.23076923076923078,65.0,11999,datacenter,outlier,1.0,1.0,15.0,F
0.09175,0.5,2.0,12,default,outlier,2.0,1.0,1.0,F
0.23720652173913043,0.14130434782608695,92.0,1310,private_ip,outlier,16.0,1.0,13.0,F
18.916231481481482,0.3148148148148148,54.0,61289,default,outlier,2.0,1.0,17.0,F
0.006324780058651027,0.0469208211143695,15.5,259,default,normal,96.0,44.0,32.0,F
130.73160000000001,0.5,3.3333333333333335,78439,default,normal,3.0,3.0,5.0,F
28.744,0.2,2.5,8624,default,normal,2.0,2.0,1.0,F
11.783875,1.0,4.0,2829,default,outlier,2.0,1.0,4.0,F
2.7818709677419355,0.41935483870967744,31.0,5175,default,outlier,2.0,1.0,13.0,F
2.6919142857142857,0.4,7.0,5654,default,normal,7.0,5.0,14.0,F
3.4583000000000004,0.22,25.0,10375,default,normal,2.0,2.0,11.0,F
11.993799999999998,0.4,5.0,3599,default,outlier,1.0,1.0,2.0,F
0.33061688311688314,0.12987012987012986,8.555555555555555,1528,default,normal,12.0,9.0,10.0,F
1.3307783251231526,0.12807881773399016,203.0,16209,private_ip,outlier,9.0,1.0,26.0,F
2.5074,0.5,20.0,3009,default,outlier,1.0,1.0,10.0,F
1.2937815845824412,0.0728051391862955,93.4,36252,default,normal,6.0,5.0,34.0,F
161.35566666666665,1.0,3.0,29045,default,outlier,1.0,1.0,3.0,F
34.443619834710745,0.1487603305785124,121.0,250061,default,outlier,1.0,1.0,18.0,F
1.5598461538461539,0.19230769230769232,20.8,9734,default,normal,7.0,5.0,20.0,F
0.036,0.3333333333333333,6.0,13,default,outlier,1.0,1.0,2.0,F
15.511965517241379,0.10344827586206896,29.0,26991,default,outlier,1.0,1.0,3.0,F
4.373913043478261,0.30434782608695654,4.6,6036,default,normal,5.0,5.0,7.0,F
13.80178,0.01,200.0,165622,default,outlier,1.0,1.0,2.0,F
10.014477272727271,0.8636363636363636,22.0,13220,private_ip,outlier,2.0,1.0,19.0,F
0.5991428571428571,0.2857142857142857,7.0,1007,default,normal,5.0,4.0,8.0,F
0.0023588896232650367,0.011896893588896233,20.445945945945947,215,default,normal,70.0,74.0,18.0,F
8.404908396946565,0.12213740458015267,131.0,66063,default,outlier,1.0,1.0,16.0,F
3.4974423076923076,0.5769230769230769,13.0,5457,default,normal,2.0,2.0,15.0,F
0.04757142857142857,0.9523809523809523,21.0,60,private_ip,outlier,2.0,1.0,20.0,F
12.27596,0.56,25.0,18414,default,outlier,2.0,1.0,14.0,F
1.678,1.0,4.0,403,default,outlier,1.0,1.0,4.0,F
24.200396825396826,0.2222222222222222,21.0,91478,default,normal,3.0,3.0,14.0,F
0.23724537037037038,0.17592592592592593,108.0,1538,default,outlier,6.0,1.0,19.0,F
0.03473809523809524,0.07936507936507936,5.7272727272727275,132,default,normal,12.0,11.0,5.0,F
23.950599999999998,1.0,5.0,7186,default,outlier,1.0,1.0,5.0,F
517.4155714285714,0.42857142857142855,3.5,217315,default,normal,2.0,2.0,3.0,F
0.07263242574257425,0.034653465346534656,32.32,3522,default,normal,57.0,25.0,28.0,F
0.3872,0.4,25.0,581,default,outlier,3.0,1.0,10.0,F
0.010857142857142857,0.14285714285714285,4.666666666666667,10,default,normal,5.0,3.0,2.0,F
0.0033,0.3,5.0,2,default,normal,3.0,2.0,3.0,F
0.5666280991735536,0.049586776859504134,17.285714285714285,4114,default,normal,7.0,7.0,6.0,F
0.6775714285714286,0.5714285714285714,7.0,285,default,outlier,1.0,1.0,4.0,F
7.3065625,1.0,8.0,3508,default,outlier,2.0,1.0,8.0,F
0.5453543307086615,0.25196850393700787,63.5,4156,default,normal,3.0,2.0,32.0,F
17.556428571428572,0.7142857142857143,14.0,14748,default,outlier,1.0,1.0,10.0,F
1.2126666666666668,0.6666666666666666,4.5,655,default,normal,5.0,2.0,6.0,F
1.9067450980392158,0.21568627450980393,7.285714285714286,5835,default,normal,10.0,7.0,11.0,F
3.855375,0.5,4.0,1851,default,normal,2.0,2.0,4.0,F
0.34513483146067414,0.19101123595505617,11.125,1844,default,normal,11.0,8.0,17.0,F
0.22451272727272725,0.05454545454545454,34.375,3705,default,normal,21.0,8.0,15.0,F
16.2078,0.9,10.0,9725,default,outlier,1.0,1.0,9.0,F
5.106,0.8,5.0,1532,default,outlier,1.0,1.0,4.0,F
0.3765925925925926,0.16666666666666666,6.0,1221,default,normal,9.0,9.0,9.0,F
1.1562242152466367,0.07174887892376682,18.583333333333332,15471,default,normal,15.0,12.0,16.0,F
65.19166666666666,1.0,3.0,11735,default,outlier,1.0,1.0,3.0,F
37.673210526315785,0.6842105263157895,19.0,42948,default,outlier,1.0,1.0,13.0,F
6.49425,0.375,16.0,6235,default,outlier,1.0,1.0,6.0,F
3.4092857142857143,0.4642857142857143,28.0,5728,default,outlier,2.0,1.0,13.0,F
19.92470796460177,0.061946902654867256,28.25,135090,default,normal,4.0,4.0,7.0,F
2.916,0.75,4.0,700,default,outlier,1.0,1.0,3.0,F
0.8349078212290503,0.2122905027932961,35.8,8967,default,normal,6.0,5.0,38.0,F
2.6836511627906976,0.09302325581395349,129.0,20772,default,outlier,1.0,1.0,12.0,F
5.441178571428572,0.23809523809523808,7.0,13712,default,normal,10.0,6.0,10.0,F
1.5231,0.7,5.0,914,default,normal,3.0,2.0,7.0,F
0.04164285714285715,0.42857142857142855,7.0,18,default,outlier,2.0,1.0,3.0,F
3.1928571428571426,0.8571428571428571,7.0,1341,default,outlier,1.0,1.0,6.0,F
3.8758333333333335,1.0,6.0,1396,default,outlier,1.0,1.0,6.0,F
0.23246153846153844,0.34615384615384615,8.666666666666666,363,default,normal,3.0,3.0,9.0,F
1.0793622047244094,0.2283464566929134,15.875,8225,default,normal,11.0,8.0,29.0,F
0.008726793248945148,0.029535864978902954,29.625,249,default,normal,18.0,16.0,14.0,F
3.0145625,0.8125,16.0,2894,default,outlier,1.0,1.0,13.0,F
23.95475,1.0,6.0,8624,default,outlier,2.0,1.0,6.0,F
6.515234042553191,0.3829787234042553,47.0,18373,default,outlier,2.0,1.0,18.0,F
0.04672072072072072,0.15315315315315314,7.161290322580645,623,default,normal,35.0,31.0,34.0,F
889.9525,0.6666666666666666,6.0,320383,default,outlier,1.0,1.0,4.0,F
0.5736666666666667,0.3333333333333333,4.0,414,default,normal,5.0,3.0,4.0,F
0.7470769230769231,0.3076923076923077,13.0,1166,default,normal,4.0,2.0,8.0,F
4.312514705882353,0.4117647058823529,17.0,8798,default,normal,4.0,2.0,14.0,F
2.3601428571428573,0.8571428571428571,7.0,992,default,outlier,1.0,1.0,6.0,F
2.216,1.0,3.0,399,default,outlier,1.0,1.0,3.0,F
0.08133333333333333,0.625,8.0,118,default,normal,5.0,3.0,15.0,F
1.624265306122449,0.2857142857142857,12.25,4776,default,normal,4.0,4.0,14.0,F
4.7869375,0.625,16.0,4596,default,outlier,1.0,1.0,10.0,F
0.06281460674157303,0.11235955056179775,8.34375,1007,default,normal,34.0,32.0,30.0,F
2.4563375,0.375,40.0,5896,default,outlier,2.0,1.0,15.0,F
1.2290999999999999,0.5,5.0,738,default,normal,2.0,2.0,5.0,F
64.90890625,0.375,8.0,62313,default,normal,2.0,2.0,6.0,F
0.16701941747572815,0.24271844660194175,25.75,1033,default,normal,5.0,4.0,25.0,F
0.2201875,0.1875,16.0,635,default,normal,5.0,3.0,9.0,F
0.8171681034482758,0.06465517241379311,58.0,11375,default,normal,4.0,4.0,15.0,F
19.996714285714287,0.5714285714285714,3.5,8399,default,normal,3.0,2.0,4.0,F
0.5961052631578947,0.3684210526315789,9.5,680,default,normal,4.0,2.0,7.0,F
17.43720833333333,0.4583333333333333,12.0,25110,default,normal,3.0,2.0,11.0,F
7.80025,1.0,4.0,1873,default,outlier,1.0,1.0,4.0,F
1.0579426229508198,0.16393442622950818,12.2,7745,default,normal,11.0,10.0,20.0,F
2.7278571428571428,0.7142857142857143,7.0,1146,default,outlier,1.0,1.0,5.0,F
246.3088,0.13333333333333333,15.0,221678,default,outlier,1.0,1.0,2.0,F
0.6906015037593985,0.03759398496240601,22.166666666666668,5511,default,normal,7.0,6.0,5.0,F
4.443722891566265,0.09036144578313253,166.0,44260,default,outlier,1.0,1.0,15.0,F
1.3025,0.4,6.666666666666667,1563,default,normal,5.0,3.0,8.0,F
4.106209790209791,0.16083916083916083,143.0,35232,private_ip,outlier,6.0,1.0,23.0,F
39.96817391304348,0.7391304347826086,23.0,55157,default,outlier,1.0,1.0,17.0,F
63.128705882352946,0.7058823529411765,17.0,64392,default,outlier,1.0,1.0,12.0,F
61.85425,0.5,2.0,14846,default,normal,2.0,2.0,2.0,F
1.8284285714285713,0.42857142857142855,7.0,768,default,outlier,2.0,1.0,3.0,F
0.0065,0.375,2.6666666666666665,4,default,normal,6.0,3.0,3.0,F
3.525923076923077,0.7692307692307693,13.0,2751,default,outlier,1.0,1.0,10.0,F
516.0689333333333,0.13333333333333333,15.0,464463,default,outlier,1.0,1.0,2.0,F
0.9626480000000001,0.096,10.416666666666666,7220,default,normal,13.0,12.0,12.0,F
0.7829030837004406,0.13215859030837004,20.636363636363637,10664,default,normal,15.0,11.0,30.0,F
0.10705070339976554,0.017584994138335287,131.23076923076923,10958,default,normal,7.0,13.0,30.0,F
0.3937858974358974,0.05897435897435897,195.0,9215,default,normal,16.0,2.0,23.0,F
0.721111111111111,0.3333333333333333,3.0,390,default,normal,3.0,3.0,3.0,F
0.874551724137931,0.22413793103448276,5.8,3044,default,normal,11.0,10.0,13.0,F
0.06223404255319149,0.08244680851063829,188.0,1404,default,normal,48.0,2.0,31.0,F
10.672655172413794,0.27586206896551724,14.5,18571,default,normal,2.0,2.0,8.0,F
3.8892846153846152,0.2923076923076923,16.25,15169,default,normal,4.0,4.0,19.0,F
10.776428571428571,1.0,7.0,4527,default,outlier,1.0,1.0,7.0,F
7.3997225,0.0075,400.0,177594,default,outlier,1.0,1.0,3.0,F
13.778120689655172,0.3448275862068966,58.0,47948,default,outlier,2.0,1.0,20.0,F
0.005674418604651163,0.01808785529715762,14.333333333333334,132,default,normal,28.0,27.0,7.0,F
1.2745416666666667,0.25,24.0,1836,default,outlier,1.0,1.0,6.0,F
0.03612894183601962,0.013665031534688158,203.85714285714286,6187,default,normal,123.0,14.0,39.0,F
6.975684210526316,0.6842105263157895,19.0,7953,default,outlier,2.0,1.0,13.0,F
0.05848484848484849,0.2727272727272727,8.25,116,default,normal,5.0,4.0,9.0,F
0.3561111111111111,0.6666666666666666,4.5,193,default,normal,3.0,2.0,6.0,F
6.804395833333333,0.6666666666666666,24.0,9799,default,outlier,2.0,1.0,16.0,F
3.7081666666666666,0.4666666666666667,7.5,3338,default,normal,2.0,2.0,7.0,F
0.7945,0.8333333333333334,6.0,287,default,outlier,2.0,1.0,5.0,F
12.056818181818182,0.8181818181818182,11.0,7958,default,outlier,1.0,1.0,9.0,F
0.018170731707317075,0.1951219512195122,4.1,45,default,normal,15.0,10.0,8.0,F
24.215833333333332,0.8333333333333334,6.0,8718,default,outlier,1.0,1.0,5.0,F
0.2496315789473684,0.031578947368421054,190.0,2846,datacenter,outlier,1.0,1.0,6.0,F
2.7336,1.0,5.0,821,default,outlier,1.0,1.0,5.0,F
0.0025294117647058825,0.11764705882352941,4.25,6,default,normal,11.0,8.0,4.0,F
0.15022768143866408,0.01798330122029544,79.84615384615384,28069,default,normal,48.0,39.0,56.0,F
20.979,0.6666666666666666,12.0,15105,default,outlier,1.0,1.0,8.0,F
386.5187272727273,0.18181818181818182,22.0,510205,default,outlier,1.0,1.0,4.0,F
0.5083333333333333,1.0,3.0,92,default,outlier,2.0,1.0,3.0,F
15.8799375,0.375,4.0,7623,default,normal,2.0,2.0,3.0,F
0.0030354838709677422,0.02967741935483871,14.622641509433961,142,default,normal,62.0,53.0,23.0,F
2.7502600000000004,0.26,50.0,8251,default,outlier,2.0,1.0,13.0,F
126.7434,0.6,2.5,38024,default,normal,2.0,2.0,3.0,F
347.7185,1.0,4.0,83453,default,outlier,1.0,1.0,4.0,F
0.9312,0.25333333333333335,18.75,4191,default,normal,8.0,4.0,19.0,F
3.740866666666667,0.8666666666666667,15.0,3367,default,outlier,1.0,1.0,13.0,F
0.055535714285714285,0.32142857142857145,4.666666666666667,94,default,normal,8.0,6.0,9.0,F
6.664465909090909,0.4318181818181818,44.0,17595,default,outlier,2.0,1.0,19.0,F
157.98085,0.35,6.666666666666667,189578,default,normal,3.0,3.0,7.0,F
3.1786666666666665,1.0,3.0,573,default,outlier,1.0,1.0,3.0,F
7.390066666666667,0.5333333333333333,15.0,6652,default,outlier,1.0,1.0,8.0,F
3.767,1.0,3.0,679,default,outlier,1.0,1.0,3.0,F
0.020863013698630136,0.3013698630136986,7.3,92,default,normal,13.0,10.0,22.0,F
3.4686666666666666,1.0,3.0,625,default,outlier,1.0,1.0,3.0,F
1.85425,0.38235294117647056,8.5,3783,default,normal,6.0,4.0,13.0,F
0.17152864846646443,0.01752612066059993,80.1891891891892,30536,default,normal,50.0,37.0,52.0,F
10.261588235294116,0.47058823529411764,17.0,10467,default,outlier,1.0,1.0,8.0,F
10.127291666666666,0.4166666666666667,6.0,7292,default,normal,2.0,2.0,5.0,F
0.03542857142857143,0.8571428571428571,7.0,15,default,outlier,2.0,1.0,6.0,F
0.003649425287356322,0.040229885057471264,5.612903225806452,39,default,normal,39.0,31.0,7.0,F
82.6041,0.5,10.0,49563,default,outlier,2.0,1.0,5.0,F
55.7446,1.0,5.0,16724,default,outlier,1.0,1.0,5.0,F
0.056863636363636366,0.3181818181818182,7.333333333333333,76,default,normal,6.0,3.0,7.0,F
0.08288461538461539,0.19230769230769232,39.0,388,default,normal,3.0,2.0,15.0,F
9.1635625,0.07291666666666667,5.052631578947368,52783,default,normal,23.0,19.0,7.0,F
0.43389999999999995,0.9,10.0,261,default,outlier,2.0,1.0,9.0,F
246.332,0.5,4.0,59120,default,outlier,1.0,1.0,2.0,F
7.990407407407408,0.48148148148148145,9.0,12945,default,normal,5.0,3.0,13.0,F
0.05985263972152389,0.0029007928833881262,63.839506172839506,18570,default,normal,81.0,81.0,15.0,F
1.738188679245283,0.2830188679245283,26.5,5528,default,normal,4.0,2.0,15.0,F
0.3485,0.875,8.0,168,default,outlier,2.0,1.0,7.0,F
0.8109230769230769,0.23076923076923078,4.333333333333333,633,default,normal,3.0,3.0,3.0,F
37.868833333333335,0.8333333333333334,6.0,13633,default,outlier,1.0,1.0,5.0,F
24.073,0.5,2.0,2889,default,outlier,2.0,1.0,1.0,F
3.5067168674698794,0.3373493975903614,83.0,17464,default,outlier,2.0,1.0,28.0,F
2.985875,0.75,8.0,1434,default,outlier,1.0,1.0,6.0,F
16.3688125,0.25,2.0,7858,default,normal,4.0,4.0,2.0,F
21.992642857142858,0.5714285714285714,14.0,18474,default,outlier,1.0,1.0,8.0,F
13.251375,0.625,8.0,6361,default,outlier,1.0,1.0,5.0,F
1.45325,0.75,4.0,349,default,outlier,1.0,1.0,3.0,F
5.275198275862069,0.3448275862068966,29.0,18358,default,normal,2.0,2.0,20.0,F
3.1752076677316294,0.04153354632587859,78.25,59631,default,normal,17.0,4.0,13.0,F
0.3178888888888889,0.3333333333333333,9.0,172,default,outlier,1.0,1.0,3.0,F
0.11165671641791045,0.29850746268656714,33.5,449,default,normal,3.0,2.0,20.0,F
123.61772222222221,0.6111111111111112,18.0,133508,default,outlier,1.0,1.0,11.0,F
1.3087122641509434,0.1792452830188679,53.0,8324,default,normal,4.0,2.0,19.0,F
19.704666666666668,0.16666666666666666,12.0,14188,default,outlier,1.0,1.0,2.0,F
40.70539552238806,0.05970149253731343,134.0,327272,default,outlier,1.0,1.0,8.0,F
0.5877978723404256,0.2553191489361702,15.666666666666666,3316,default,normal,7.0,6.0,24.0,F
136.60325,1.0,4.0,32785,default,outlier,1.0,1.0,4.0,F
11.8900625,0.25,2.0,5708,default,normal,4.0,4.0,2.0,F
2.1775,0.5,3.0,784,default,normal,2.0,2.0,3.0,F
1.6464912280701753,0.2719298245614035,114.0,11262,default,outlier,3.0,1.0,31.0,F
0.21911627906976744,0.3953488372093023,14.333333333333334,566,default,normal,5.0,3.0,17.0,F
0.6646155015197569,0.06382978723404255,164.5,26240,default,normal,1.0,4.0,42.0,F
0.0001926605504587156,0.10091743119266056,27.25,2,default,normal,12.0,4.0,11.0,F
6.9075,0.625,8.0,3316,default,outlier,1.0,1.0,5.0,F
3.5016071428571425,0.4642857142857143,9.333333333333334,5883,default,normal,4.0,3.0,13.0,F
94.3149175257732,0.14432989690721648,97.0,548913,default,outlier,1.0,1.0,14.0,F
857.7186666666666,1.0,3.0,154390,default,outlier,1.0,1.0,3.0,F
0.3033529411764706,0.11764705882352941,5.666666666666667,310,default,normal,3.0,3.0,2.0,F
45.966181818181816,0.30303030303030304,33.0,91014,default,outlier,1.0,1.0,10.0,F
38.749575342465754,0.273972602739726,73.0,169724,default,outlier,1.0,1.0,20.0,F
60.63645454545454,0.8181818181818182,11.0,40021,default,outlier,1.0,1.0,9.0,F
0.9718333333333333,0.5,3.0,350,default,normal,2.0,2.0,3.0,F
5.478066666666667,0.15555555555555556,45.0,14791,default,outlier,1.0,1.0,7.0,F
0.014128310062590275,0.013962445835339432,230.77777777777777,1761,default,normal,88.0,9.0,29.0,F
20.29,0.3333333333333333,3.0,10957,default,normal,3.0,3.0,3.0,F
0.020008163265306123,0.11020408163265306,6.447368421052632,295,default,normal,41.0,38.0,27.0,F
0.013533333333333333,0.24444444444444444,6.428571428571429,37,default,normal,8.0,7.0,11.0,F
42.549414893617026,0.19148936170212766,23.5,119990,default,normal,2.0,2.0,9.0,F
1.2594017857142858,0.14285714285714285,56.0,16927,default,normal,5.0,4.0,32.0,F
8.570666666666666,1.0,3.0,1543,default,outlier,1.0,1.0,3.0,F
1.2396521739130435,0.2608695652173913,5.75,1711,default,normal,7.0,4.0,6.0,F
1.9081144578313254,0.24096385542168675,83.0,9503,private_ip,outlier,4.0,1.0,20.0,F
0.01877777777777778,0.3333333333333333,4.5,11,default,normal,3.0,2.0,3.0,F
0.49662285714285714,0.17714285714285713,15.909090909090908,5215,default,normal,15.0,11.0,31.0,F
24.505933333333335,0.3333333333333333,3.75,22056,default,normal,5.0,4.0,5.0,F
125.023,0.6,15.0,112521,default,outlier,1.0,1.0,9.0,F
0.6324102564102565,0.05128205128205128,10.636363636363637,4440,default,normal,12.0,11.0,6.0,F
15.684829411764706,0.18823529411764706,21.25,79993,default,normal,4.0,4.0,16.0,F
6.345899999999999,0.6,15.0,5712,default,outlier,2.0,1.0,9.0,F
0.5855081967213115,0.22131147540983606,17.428571428571427,4286,default,normal,9.0,7.0,27.0,F
1.265367469879518,0.1927710843373494,11.857142857142858,6302,default,normal,10.0,7.0,16.0,F
1.854780487804878,0.12195121951219512,4.1,4563,default,normal,11.0,10.0,5.0,F
3.3565669291338582,0.09186351706036745,127.0,76732,default,normal,5.0,3.0,35.0,F
53.678,0.25,4.0,12883,default,outlier,1.0,1.0,1.0,F
3.312962962962963,0.48148148148148145,13.5,5367,default,normal,3.0,2.0,13.0,F
20.2163125,0.6875,8.0,19408,default,normal,3.0,2.0,11.0,F
0.37182608695652175,0.3695652173913043,11.5,1027,default,normal,5.0,4.0,17.0,F
2.306112359550562,0.11235955056179775,7.416666666666667,12315,default,normal,13.0,12.0,10.0,F
3.2826949152542375,0.1864406779661017,14.75,11621,default,normal,4.0,4.0,11.0,F
219.70554545454544,0.7272727272727273,11.0,145006,default,outlier,1.0,1.0,8.0,F
74.0265,0.6,2.5,22208,default,normal,2.0,2.0,3.0,F
3.50375,1.0,4.0,841,default,outlier,1.0,1.0,4.0,F
7.055142857142857,0.8571428571428571,7.0,2964,default,outlier,1.0,1.0,6.0,F
7.426208333333333,0.5,12.0,5347,default,outlier,2.0,1.0,6.0,F
10.3685,0.25,2.0,7466,default,normal,6.0,6.0,3.0,F
3.772214285714286,0.6428571428571429,7.0,3169,default,normal,2.0,2.0,9.0,F
0.055105574475712495,0.013622512995160423,65.63529411764706,18447,default,normal,108.0,85.0,76.0,F
0.8312999999999999,0.16470588235294117,85.0,4240,default,outlier,11.0,1.0,14.0,F
0.11260679611650486,0.11650485436893204,51.5,696,default,normal,2.0,2.0,12.0,F
10.458350000000001,0.7,10.0,6276,default,outlier,2.0,1.0,7.0,F
0.12021,0.12,10.0,361,default,normal,8.0,5.0,6.0,F
7.216666666666667,0.5,6.0,5196,default,normal,2.0,2.0,6.0,F
1.0661666666666667,0.3333333333333333,2.0,384,default,normal,3.0,3.0,2.0,F
7.448827586206897,0.5172413793103449,29.0,12961,default,outlier,2.0,1.0,15.0,F
0.32821875,0.125,5.333333333333333,316,default,normal,4.0,3.0,2.0,F
2.1143111888111887,0.1258741258741259,71.5,18141,default,normal,2.0,2.0,18.0,F
2.9086538461538463,0.038461538461538464,65.0,22688,default,normal,2.0,2.0,5.0,F
3.0892708333333334,0.07142857142857142,336.0,62280,default,outlier,4.0,1.0,24.0,F
0.026503125000000002,0.0625,6.153846153846154,255,default,normal,28.0,26.0,10.0,F
0.007958333333333333,0.5833333333333334,3.0,6,default,normal,7.0,4.0,7.0,F
0.086725,0.4,4.0,105,default,normal,6.0,5.0,8.0,F
0.07795652173913044,0.21739130434782608,6.9,323,default,normal,10.0,10.0,15.0,F
8.492905405405406,0.35135135135135137,18.5,18855,default,normal,2.0,2.0,13.0,F
18.521919999999998,0.6,25.0,27783,default,outlier,2.0,1.0,15.0,F
1.0004629629629629,0.2962962962962963,108.0,6483,default,outlier,5.0,1.0,32.0,F
43.391,0.6,2.5,13018,default,normal,2.0,2.0,3.0,F
5.817327868852459,0.11475409836065574,10.166666666666666,21292,default,normal,6.0,6.0,7.0,F
0.0015167464114832535,0.009569377990430622,11.452054794520548,77,default,normal,74.0,73.0,8.0,F
14.352125,0.75,8.0,6890,default,outlier,1.0,1.0,6.0,F
1.2088595041322314,0.1487603305785124,15.125,8777,default,normal,9.0,8.0,18.0,F
0.5832142857142857,0.8571428571428571,7.0,245,default,outlier,2.0,1.0,6.0,F
0.9238333333333334,0.125,240.0,13304,private_ip,outlier,8.0,1.0,30.0,F
0.18974727668845315,0.08061002178649238,13.114285714285714,5226,default,normal,40.0,35.0,37.0,F
19.610183673469386,0.16326530612244897,49.0,57654,default,outlier,1.0,1.0,8.0,F
0.058420454545454546,0.022727272727272728,44.0,155,default,bot,44.0,1.0,1.0,F
11.89958208955224,0.34328358208955223,33.5,47837,default,normal,4.0,2.0,23.0,F
58.46371428571428,0.8571428571428571,7.0,24555,default,outlier,1.0,1.0,6.0,F
19.06437,0.01,200.0,228773,default,outlier,1.0,1.0,2.0,F
0.3272777777777778,0.8888888888888888,9.0,177,default,outlier,2.0,1.0,8.0,F
8.461464285714285,0.4642857142857143,14.0,14216,default,normal,2.0,2.0,13.0,F
531.474875,0.25,2.0,127554,default,bot,2.0,2.0,1.0,F
